MessageID, ChatID, Message, MemberID, CreatedAt
3181, 32, the town skipped over one girl., 1, 2019-01-27 14:49:55
3182, 32, a car drove to any girl., 45, 2019-01-27 15:59:53
3183, 32, a dog ran to a car., 75, 2019-01-27 18:17:55
3184, 32, any girl skipped on some town., 55, 2019-01-27 13:13:58
3185, 32, some town drove to any girl., 48, 2019-01-27 11:58:23
3186, 32, a boy ran over the boy., 69, 2019-01-27 14:55:46
3187, 32, some boy skipped to some dog., 45, 2019-01-27 20:57:58
3188, 32, a girl ran over one town., 71, 2019-01-27 13:06:44
3189, 32, a girl skipped from one town., 92, 2019-01-27 13:30:12
3190, 32, some car walked over a girl., 17, 2019-01-27 06:03:21
3191, 32, a boy ran from one girl., 45, 2019-01-27 19:23:07
3192, 32, a dog ran to a girl., 99, 2019-01-27 12:16:17
3193, 32, any car ran to a girl., 20, 2019-01-27 20:44:41
3194, 32, some town skipped from any town., 87, 2019-01-27 20:42:05
3195, 32, any girl jumped over some boy., 44, 2019-01-27 07:49:10
3196, 32, some boy walked to any dog., 15, 2019-01-27 23:24:52
3197, 32, the dog walked on any car., 47, 2019-01-27 05:47:34
3198, 32, the car drove under any boy., 24, 2019-01-27 12:52:21
3199, 32, the town skipped over a town., 67, 2019-01-27 14:55:35
3200, 32, a dog ran from some girl., 8, 2019-01-27 01:10:48
3201, 33, a boy skipped from some dog., 3, 2019-01-27 18:11:03
3202, 33, the car walked on any girl., 52, 2019-01-27 01:26:21
3203, 33, one car walked from any car., 48, 2019-01-27 20:46:38
3204, 33, any girl jumped over a town., 77, 2019-01-27 12:45:01
3205, 33, the girl jumped from any car., 47, 2019-01-27 20:35:33
3206, 33, any dog drove to the car., 90, 2019-01-27 00:25:55
3207, 33, some car drove over some boy., 12, 2019-01-27 21:38:52
3208, 33, any town drove on the town., 88, 2019-01-27 09:53:45
3209, 33, a dog walked on some town., 74, 2019-01-27 09:48:24
3210, 33, any dog walked on a dog., 52, 2019-01-27 14:43:37
3211, 33, the girl ran on some car., 12, 2019-01-27 18:35:54
3212, 33, the dog jumped from the boy., 9, 2019-01-27 18:35:15
3213, 33, a car skipped on any town., 52, 2019-01-27 04:10:51
3214, 33, one dog skipped over the town., 84, 2019-01-27 21:41:52
3215, 33, some dog walked on some boy., 97, 2019-01-27 22:34:31
3216, 33, the boy skipped to some dog., 70, 2019-01-27 11:16:37
3217, 33, any dog ran over a car., 54, 2019-01-27 07:35:26
3218, 33, the girl skipped on one town., 41, 2019-01-27 12:44:05
3219, 33, any boy ran from a girl., 11, 2019-01-27 06:16:20
3220, 33, the girl ran to the boy., 35, 2019-01-27 10:03:00
3221, 33, the girl ran to some girl., 69, 2019-01-27 10:09:13
3222, 33, a car ran under a girl., 32, 2019-01-27 21:57:37
3223, 33, one boy ran from a dog., 36, 2019-01-27 22:44:23
3224, 33, a boy skipped on some car., 12, 2019-01-27 21:21:37
3225, 33, one town walked under the boy., 35, 2019-01-27 11:01:52
3226, 33, some car drove on a boy., 7, 2019-01-27 07:17:08
3227, 33, one dog skipped on a dog., 26, 2019-01-27 17:25:12
3228, 33, some boy walked under any boy., 61, 2019-01-27 08:31:00
3229, 33, any car ran over any car., 63, 2019-01-27 00:56:51
3230, 33, the boy jumped over a car., 14, 2019-01-27 07:46:02
3231, 33, any car drove on one boy., 19, 2019-01-27 17:10:27
3232, 33, the dog ran on some boy., 7, 2019-01-27 19:10:56
3233, 33, one car drove from a car., 26, 2019-01-27 05:10:42
3234, 33, the town walked to the car., 39, 2019-01-27 18:01:04
3235, 33, the dog drove under any girl., 26, 2019-01-27 00:18:54
3236, 33, a car walked to any town., 62, 2019-01-27 13:10:13
3237, 33, some girl walked to one town., 98, 2019-01-27 01:54:10
3238, 33, the car skipped to a boy., 36, 2019-01-27 21:31:12
3239, 33, one girl skipped over one dog., 57, 2019-01-27 16:07:01
3240, 33, a dog ran to the girl., 89, 2019-01-27 05:03:48
3241, 33, a dog ran from the car., 12, 2019-01-27 01:39:01
3242, 33, one car walked over one car., 24, 2019-01-27 05:00:32
3243, 33, the boy skipped on one girl., 27, 2019-01-27 19:19:05
3244, 33, one boy jumped from a boy., 26, 2019-01-27 13:38:02
3245, 33, the dog skipped from one boy., 83, 2019-01-27 09:08:09
3246, 33, the boy drove from a town., 23, 2019-01-27 13:27:24
3247, 33, any boy jumped from the town., 2, 2019-01-27 07:38:05
3248, 33, one girl skipped under a girl., 50, 2019-01-27 12:14:42
3249, 33, a girl skipped over one town., 3, 2019-01-27 13:33:00
3250, 33, a town ran on any town., 74, 2019-01-27 03:52:59
3251, 33, some car skipped to a girl., 50, 2019-01-27 11:00:17
3252, 33, a car skipped over a boy., 76, 2019-01-27 16:53:54
3253, 33, some dog jumped under the boy., 93, 2019-01-27 15:33:38
3254, 33, the boy ran on some girl., 56, 2019-01-27 23:37:34
3255, 33, one girl jumped on one boy., 69, 2019-01-27 07:49:19
3256, 33, some dog drove on a boy., 100, 2019-01-27 01:09:31
3257, 33, one dog drove from the dog., 42, 2019-01-27 17:44:58
3258, 33, any car ran from the girl., 25, 2019-01-27 07:47:14
3259, 33, one dog walked to some girl., 89, 2019-01-27 23:50:15
3260, 33, a dog drove on any town., 85, 2019-01-27 21:14:24
3261, 33, a town jumped under some town., 38, 2019-01-27 01:32:33
3262, 33, any girl ran to some dog., 21, 2019-01-27 02:33:53
3263, 33, the car jumped on one dog., 76, 2019-01-27 09:42:45
3264, 33, the girl drove under a girl., 36, 2019-01-27 04:11:45
3265, 33, some girl walked on one boy., 79, 2019-01-27 23:36:48
3266, 33, one car skipped over a boy., 89, 2019-01-27 23:42:11
3267, 33, any girl skipped under a girl., 45, 2019-01-27 09:32:07
3268, 33, some car drove on any boy., 62, 2019-01-27 03:45:29
3269, 33, one girl walked over any dog., 18, 2019-01-27 03:09:33
3270, 33, one boy ran under a car., 33, 2019-01-27 17:50:57
3271, 33, one girl jumped on some town., 58, 2019-01-27 23:12:03
3272, 33, some car ran to the dog., 79, 2019-01-27 06:49:32
3273, 33, the dog drove under any boy., 3, 2019-01-27 12:10:14
3274, 33, any boy jumped under one car., 50, 2019-01-27 00:10:46
3275, 33, the car jumped over any car., 5, 2019-01-27 00:34:07
3276, 33, any car ran under one girl., 95, 2019-01-27 21:51:00
3277, 33, the girl drove from the girl., 81, 2019-01-27 20:53:17
3278, 33, the girl drove over a town., 12, 2019-01-27 08:28:00
3279, 33, some boy ran to a car., 33, 2019-01-27 15:27:33
3280, 33, one car walked over the dog., 13, 2019-01-27 12:48:45
3281, 33, a boy jumped to the boy., 90, 2019-01-27 13:14:05
3282, 33, a dog walked on any boy., 43, 2019-01-27 01:45:28
3283, 33, the town jumped under a girl., 5, 2019-01-27 03:46:36
3284, 33, one boy ran to a girl., 43, 2019-01-27 07:36:43
3285, 33, any car jumped on one girl., 85, 2019-01-27 09:08:02
3286, 33, a car ran on some town., 31, 2019-01-27 22:19:37
3287, 33, the dog ran to the car., 85, 2019-01-27 12:32:32
3288, 33, one dog ran under a town., 89, 2019-01-27 13:15:36
3289, 33, some car ran to any dog., 57, 2019-01-27 17:08:33
3290, 33, any girl ran to some girl., 7, 2019-01-27 08:03:35
3291, 33, one boy jumped from one boy., 23, 2019-01-27 19:53:45
3292, 33, a town drove over a boy., 31, 2019-01-27 17:59:08
3293, 33, a boy drove to some car., 34, 2019-01-27 06:10:05
3294, 33, the boy drove on some town., 90, 2019-01-28 03:26:25
3295, 33, some car ran from some girl., 62, 2019-01-28 05:20:45
3296, 33, a girl walked from one boy., 53, 2019-01-28 01:01:07
3297, 33, any car skipped to a town., 72, 2019-01-28 09:00:39
3298, 33, one town drove from a town., 6, 2019-01-28 05:44:48
3299, 33, any boy drove from any boy., 35, 2019-01-28 06:06:13
3300, 33, the car skipped from some girl., 28, 2019-01-28 07:55:19
3301, 34, any girl drove over one boy., 96, 2019-01-28 08:42:15
3302, 34, a dog ran over a town., 60, 2019-01-28 19:13:52
3303, 34, some boy walked from one girl., 94, 2019-01-28 04:45:41
3304, 34, any girl jumped to the car., 11, 2019-01-28 14:05:01
3305, 34, one car skipped under a girl., 44, 2019-01-28 15:11:21
3306, 34, some dog walked under some dog., 100, 2019-01-28 06:20:04
3307, 34, any boy skipped from one car., 6, 2019-01-28 07:36:56
3308, 34, the girl drove under any boy., 76, 2019-01-28 17:56:42
3309, 34, some boy jumped under one boy., 81, 2019-01-28 00:32:44
3310, 34, the boy drove from one dog., 55, 2019-01-28 11:13:45
3311, 34, one girl walked from some dog., 67, 2019-01-28 10:08:05
3312, 34, the town skipped under any town., 64, 2019-01-28 11:17:33
3313, 34, some car skipped under a boy., 6, 2019-01-28 19:54:14
3314, 34, a girl ran from a boy., 84, 2019-01-28 04:48:31
3315, 34, any boy ran over some boy., 15, 2019-01-28 11:00:12
3316, 34, the dog drove to any boy., 100, 2019-01-28 11:16:00
3317, 34, a girl walked to one boy., 34, 2019-01-28 03:33:38
3318, 34, a town jumped to one girl., 52, 2019-01-28 08:09:30
3319, 34, the girl ran from a town., 95, 2019-01-28 16:27:53
3320, 34, one boy skipped to some boy., 22, 2019-01-28 10:59:15
3321, 34, any car walked over one girl., 61, 2019-01-28 18:16:25
3322, 34, a dog skipped to a car., 54, 2019-01-28 19:32:36
3323, 34, any town jumped over one girl., 52, 2019-01-28 02:43:30
3324, 34, the dog jumped to the dog., 5, 2019-01-28 04:43:07
3325, 34, some girl ran on a dog., 15, 2019-01-28 04:58:36
3326, 34, some dog ran over one boy., 97, 2019-01-28 19:03:15
3327, 34, some dog jumped on a girl., 72, 2019-01-28 21:17:28
3328, 34, any boy ran over one boy., 84, 2019-01-28 17:56:14
3329, 34, one dog ran to some girl., 24, 2019-01-28 06:15:31
3330, 34, one boy drove from the car., 2, 2019-01-28 13:52:29
3331, 34, one dog walked under some boy., 100, 2019-01-28 06:42:55
3332, 34, the girl jumped on any car., 76, 2019-01-28 19:00:04
3333, 34, any girl skipped over a girl., 63, 2019-01-28 11:00:59
3334, 34, some dog jumped to some dog., 86, 2019-01-28 10:42:13
3335, 34, some dog drove to a girl., 58, 2019-01-28 14:47:32
3336, 34, a car jumped under a girl., 11, 2019-01-28 23:08:18
3337, 34, the car drove to the boy., 21, 2019-01-28 14:07:42
3338, 34, any girl drove over the town., 78, 2019-01-28 05:38:07
3339, 34, a car skipped over one car., 6, 2019-01-28 17:44:33
3340, 34, some car walked on one dog., 65, 2019-01-28 03:06:39
3341, 34, one town skipped to the girl., 55, 2019-01-28 20:55:18
3342, 34, the town ran over any dog., 89, 2019-01-28 14:31:37
3343, 34, some town ran on some boy., 80, 2019-01-28 15:51:11
3344, 34, any car jumped over a girl., 57, 2019-01-28 18:35:44
3345, 34, the boy walked over any car., 55, 2019-01-28 12:03:49
3346, 34, one dog walked under one dog., 86, 2019-01-28 07:29:08
3347, 34, some boy jumped from some car., 80, 2019-01-28 15:03:07
3348, 34, some boy skipped to a dog., 83, 2019-01-28 08:41:15
3349, 34, a car walked to a boy., 56, 2019-01-28 13:00:07
3350, 34, some girl walked from a girl., 76, 2019-01-28 14:55:20
3351, 34, some car walked under some girl., 96, 2019-01-28 03:45:22
3352, 34, one boy skipped to one boy., 53, 2019-01-28 17:32:43
3353, 34, any boy skipped to any dog., 50, 2019-01-28 08:52:49
3354, 34, the town jumped to the boy., 22, 2019-01-28 17:44:28
3355, 34, some girl skipped over some car., 37, 2019-01-28 11:28:52
3356, 34, the boy drove on one town., 36, 2019-01-28 08:10:55
3357, 34, one boy walked on one dog., 52, 2019-01-28 06:31:19
3358, 34, any town drove under the girl., 97, 2019-01-28 12:59:57
3359, 34, any car ran from any girl., 36, 2019-01-28 04:23:57
3360, 34, any car drove on one car., 43, 2019-01-28 11:41:03
3361, 34, one town drove under any girl., 51, 2019-01-28 18:13:44
3362, 34, a dog jumped under the town., 3, 2019-01-28 11:31:34
3363, 34, a girl walked over a boy., 34, 2019-01-28 21:39:08
3364, 34, the girl jumped on a boy., 28, 2019-01-28 04:35:49
3365, 34, a town walked on any car., 69, 2019-01-28 06:49:58
3366, 34, one town jumped on some girl., 13, 2019-01-28 04:48:18
3367, 34, some town jumped over any dog., 2, 2019-01-28 07:00:02
3368, 34, a car jumped on the car., 14, 2019-01-28 16:20:48
3369, 34, some girl drove over any town., 88, 2019-01-28 20:53:07
3370, 34, the town skipped on some dog., 15, 2019-01-28 16:48:57
3371, 34, the boy jumped from any dog., 98, 2019-01-28 00:39:48
3372, 34, the dog ran over some girl., 53, 2019-01-28 06:23:46
3373, 34, some dog drove from one car., 96, 2019-01-28 07:51:34
3374, 34, the girl skipped on the town., 49, 2019-01-28 03:20:57
3375, 34, a car skipped over a dog., 94, 2019-01-28 22:31:12
3376, 34, some girl skipped from one boy., 96, 2019-01-28 19:10:56
3377, 34, some girl walked from some girl., 72, 2019-01-28 00:14:18
3378, 34, the dog drove from some town., 37, 2019-01-28 17:31:02
3379, 34, a dog jumped on the car., 51, 2019-01-28 09:01:49
3380, 34, any dog ran on one car., 32, 2019-01-28 19:38:08
3381, 34, some boy walked over some dog., 13, 2019-01-28 02:52:12
3382, 34, one girl walked under some town., 26, 2019-01-28 07:25:23
3383, 34, one boy ran from one boy., 90, 2019-01-28 19:29:28
3384, 34, a dog ran on any girl., 85, 2019-01-28 09:06:39
3385, 34, any girl drove under a dog., 50, 2019-01-28 09:16:35
3386, 34, some dog jumped to some boy., 24, 2019-01-28 11:37:08
3387, 34, any dog walked under a girl., 29, 2019-01-28 08:22:41
3388, 34, the car ran under any girl., 7, 2019-01-28 17:55:02
3389, 34, the girl skipped under the dog., 33, 2019-01-28 07:37:00
3390, 34, the girl ran under one girl., 3, 2019-01-28 16:29:53
3391, 34, any boy jumped from any boy., 61, 2019-01-28 22:29:50
3392, 34, a boy jumped under a town., 92, 2019-01-28 08:12:57
3393, 34, any car walked on any boy., 100, 2019-01-28 06:14:28
3394, 34, one girl ran to one town., 84, 2019-01-28 12:53:20
3395, 34, some dog walked under one girl., 34, 2019-01-28 09:35:51
3396, 34, the town skipped from one town., 62, 2019-01-28 19:06:23
3397, 34, the dog ran on one girl., 73, 2019-01-28 09:07:58
3398, 34, the boy skipped from any town., 20, 2019-01-28 05:31:18
3399, 34, some girl jumped from one girl., 75, 2019-02-28 05:41:11
3400, 34, one car skipped on any boy., 33, 2019-02-28 01:37:05
3401, 35, one boy drove on any girl., 63, 2019-02-28 18:12:32
3402, 35, a town jumped under the town., 78, 2019-02-28 12:28:38
3403, 35, some girl walked from one dog., 100, 2019-02-28 22:30:04
3404, 35, some dog jumped on one girl., 65, 2019-02-28 12:21:08
3405, 35, any dog jumped from a car., 98, 2019-02-28 13:21:03
3406, 35, a town walked on one car., 8, 2019-02-28 13:16:38
3407, 35, the girl walked under one car., 39, 2019-02-28 18:23:52
3408, 35, the boy ran from a car., 45, 2019-02-28 03:45:24
3409, 35, one car walked to some dog., 87, 2019-02-28 15:54:11
3410, 35, one girl walked on the dog., 67, 2019-02-28 07:59:43
3411, 35, any dog walked on some car., 43, 2019-02-28 17:07:46
3412, 35, the town walked over any town., 28, 2019-02-28 01:32:47
3413, 35, some girl walked to the dog., 6, 2019-02-28 05:13:05
3414, 35, some girl jumped under a town., 98, 2019-02-28 13:13:02
3415, 35, one boy skipped on one girl., 36, 2019-02-28 08:54:04
3416, 35, a car jumped on the girl., 26, 2019-02-01 04:36:17
3417, 35, any girl jumped over any town., 11, 2019-02-01 18:23:41
3418, 35, any town drove on a dog., 4, 2019-02-01 18:43:41
3419, 35, a car drove on any town., 63, 2019-02-01 01:07:05
3420, 35, a car drove over a girl., 69, 2019-02-01 22:59:02
3421, 35, the car jumped under any girl., 82, 2019-02-01 07:28:50
3422, 35, the car drove to the girl., 86, 2019-02-01 04:10:37
3423, 35, some town ran under one dog., 23, 2019-02-01 14:22:19
3424, 35, the boy jumped over any town., 63, 2019-02-01 04:09:27
3425, 35, a town ran on the town., 6, 2019-02-01 05:09:43
3426, 35, the dog ran over some boy., 30, 2019-02-01 17:01:13
3427, 35, one car ran from a town., 25, 2019-02-01 19:39:34
3428, 35, one boy ran under any boy., 79, 2019-02-01 11:38:19
3429, 35, one car skipped to a car., 93, 2019-02-01 09:06:48
3430, 35, one girl ran over some boy., 86, 2019-02-01 19:38:28
3431, 35, a girl skipped over any car., 45, 2019-02-01 16:34:58
3432, 35, some girl drove over any car., 32, 2019-02-01 15:00:57
3433, 35, one car ran under one girl., 41, 2019-02-01 00:49:45
3434, 35, some car jumped on one dog., 67, 2019-02-01 23:19:06
3435, 35, a boy drove over some girl., 89, 2019-02-01 00:17:57
3436, 35, any dog ran from any car., 90, 2019-02-01 02:58:47
3437, 35, one girl jumped to a town., 45, 2019-02-01 02:23:35
3438, 35, the girl drove from any town., 43, 2019-02-01 01:11:13
3439, 35, some girl drove from a boy., 22, 2019-02-01 08:10:07
3440, 35, one dog jumped on a town., 18, 2019-02-01 11:58:11
3441, 35, any car walked over a girl., 31, 2019-02-01 17:49:00
3442, 35, any boy ran on some car., 56, 2019-02-01 07:54:10
3443, 35, the girl jumped from a dog., 45, 2019-02-01 21:07:32
3444, 35, a boy jumped from a girl., 53, 2019-02-01 00:40:57
3445, 35, some dog drove under any dog., 89, 2019-02-01 13:46:12
3446, 35, one girl walked from one town., 67, 2019-02-01 10:25:47
3447, 35, any town walked on one dog., 3, 2019-02-01 02:50:44
3448, 35, one boy walked from any car., 17, 2019-02-01 14:52:27
3449, 35, any car walked on a car., 10, 2019-02-01 12:29:56
3450, 35, a boy walked from one car., 49, 2019-02-01 19:42:04
3451, 35, the boy ran from one dog., 91, 2019-02-01 14:31:43
3452, 35, a boy skipped from the car., 67, 2019-02-01 03:45:47
3453, 35, some car walked on any car., 32, 2019-02-01 14:59:50
3454, 35, some boy drove from the car., 73, 2019-02-01 20:48:05
3455, 35, the boy ran to some town., 35, 2019-02-01 12:33:35
3456, 35, the girl jumped under any car., 68, 2019-02-01 12:27:41
3457, 35, any town ran to a car., 35, 2019-02-01 10:37:31
3458, 35, one town walked to some dog., 12, 2019-02-01 03:14:49
3459, 35, one dog drove under a girl., 21, 2019-02-01 00:49:23
3460, 35, any car walked over one girl., 54, 2019-02-01 23:32:03
3461, 35, some town walked under some boy., 11, 2019-02-01 15:08:11
3462, 35, a boy skipped from some car., 41, 2019-02-01 09:19:02
3463, 35, any town walked over one girl., 84, 2019-02-01 17:01:19
3464, 35, one girl skipped on any girl., 26, 2019-02-01 07:56:47
3465, 35, a girl drove over any car., 95, 2019-02-01 06:36:32
3466, 35, the dog drove from a town., 46, 2019-02-01 00:10:44
3467, 35, one car walked on a boy., 63, 2019-02-01 18:34:01
